12-month Rolling End Date,Region,PHA Rate
2024-07-30,DE,2.4764056E-4
2024-07-30,ID,0.0015298894
2024-07-30,IN,0.0021521135
2024-07-30,JP,1.8959065E-4
2024-07-30,MX,5.058233E-4
2024-07-30,PH,0.0020669473
2024-07-30,RU,0.0021489703
2024-07-30,TR,5.028535E-4
2024-07-30,US,7.169926E-4
2024-07-31,BR,0.00205234
2024-07-31,DE,2.4929797E-4
2024-07-31,ID,0.0015357571
2024-07-31,IN,0.0021514872
2024-07-31,JP,1.8954463E-4
2024-07-31,MX,5.0505175E-4
2024-07-31,PH,0.0020797795
2024-07-31,RU,0.002145924
2024-07-31,TR,5.0775154E-4
2024-07-31,US,7.194641E-4
2024-08-01,BR,0.0020473748
2024-08-01,DE,2.487072E-4
2024-08-01,ID,0.0015380606
2024-08-01,IN,0.0021605901
2024-08-01,JP,1.9056139E-4
2024-08-01,MX,5.014709E-4
2024-08-01,PH,0.0020807744
2024-08-01,RU,0.0021411767
2024-08-01,TR,5.055258E-4
2024-08-01,US,7.198497E-4
2024-08-02,BR,0.0020413774
2024-08-02,DE,2.4827986E-4
2024-08-02,ID,0.001539641
2024-08-02,IN,0.0021541573
2024-08-02,JP,1.9116742E-4
2024-08-02,MX,4.969543E-4
2024-08-02,PH,0.0020753213
2024-08-02,RU,0.0021362712
2024-08-02,TR,5.013375E-4
2024-08-02,US,7.1803556E-4
2024-08-03,BR,0.0020345876
2024-08-03,DE,2.4751533E-4
2024-08-03,ID,0.0015326097
2024-08-03,IN,0.002146324
2024-08-03,JP,1.934038E-4
2024-08-03,MX,4.925486E-4
2024-08-03,PH,0.002063598
2024-08-03,RU,0.0021325739
2024-08-03,TR,4.9728394E-4
2024-08-03,US,7.166536E-4
2024-08-04,BR,0.0020301766
2024-08-04,DE,2.4717374E-4
2024-08-04,ID,0.0015443226
2024-08-04,IN,0.002139837
2024-08-04,JP,1.9314585E-4
2024-08-04,MX,4.887634E-4
2024-08-04,PH,0.0020584492
2024-08-04,RU,0.00212911
2024-08-04,TR,4.94407E-4
2024-08-04,US,7.1493944E-4
2024-08-05,BR,0.0020219504
2024-08-05,DE,2.4729513E-4
2024-08-05,ID,0.001540279
2024-08-05,IN,0.0021380747
2024-08-05,JP,1.9242008E-4
2024-08-05,MX,4.848995E-4
2024-08-05,PH,0.0020489679
2024-08-05,RU,0.0021259494
2024-08-05,TR,4.9136713E-4
2024-08-05,US,7.131176E-4
2024-08-06,BR,0.0020198524
2024-08-06,DE,2.470483E-4
2024-08-06,ID,0.0015388421
2024-08-06,IN,0.0021338947
2024-08-06,JP,1.9208899E-4
2024-08-06,MX,4.8205117E-4
2024-08-06,PH,0.0020374034
2024-08-06,RU,0.002127137
2024-08-06,TR,4.88148E-4
2024-08-06,US,7.1514834E-4
2024-08-07,BR,0.0020121888
2024-08-07,DE,2.4610583E-4
2024-08-07,ID,0.001537767
2024-08-07,IN,0.0021284479
2024-08-07,JP,1.9163192E-4
2024-08-07,MX,4.7918461E-4
2024-08-07,PH,0.0020274427
2024-08-07,RU,0.0021253678
2024-08-07,TR,4.848738E-4
2024-08-07,US,7.1211596E-4
2024-08-08,BR,0.0020039172
2024-08-08,DE,2.4742453E-4
2024-08-08,ID,0.0015400973
2024-08-08,IN,0.0021237808
2024-08-08,JP,1.9071865E-4
2024-08-08,MX,4.7751784E-4
2024-08-08,PH,0.002032728
2024-08-08,RU,0.0021184173
2024-08-08,TR,4.854725E-4
2024-08-08,US,7.104283E-4
2024-08-09,BR,0.0019914238
2024-08-09,DE,2.459754E-4
2024-08-09,ID,0.0015293892
2024-08-09,IN,0.002114252
2024-08-09,JP,1.8948542E-4
2024-08-09,MX,4.7385297E-4
2024-08-09,PH,0.0020157176
2024-08-09,RU,0.0021100314
2024-08-09,TR,4.8149854E-4
2024-08-09,US,7.065891E-4
2024-08-10,BR,0.001981313
2024-08-10,DE,2.4441004E-4
2024-08-10,ID,0.0015152831
2024-08-10,IN,0.0021050374
2024-08-10,JP,1.883771E-4
2024-08-10,MX,4.7099567E-4
2024-08-10,PH,0.0019968806
2024-08-10,RU,0.0020999399
2024-08-10,TR,4.760746E-4
2024-08-10,US,7.030311E-4
2024-08-11,BR,0.0019720397
2024-08-11,DE,2.4293721E-4
2024-08-11,ID,0.0015029568
2024-08-11,IN,0.0020963484
2024-08-11,JP,1.8716263E-4
2024-08-11,MX,4.6859632E-4
2024-08-11,PH,0.0019791755
2024-08-11,RU,0.0020901156
2024-08-11,TR,4.7166267E-4
2024-08-11,US,6.997444E-4
2024-08-12,BR,0.001968144
2024-08-12,DE,2.4091503E-4
2024-08-12,ID,0.0014949375
2024-08-12,IN,0.0020885202
2024-08-12,JP,1.9060557E-4
2024-08-12,MX,4.6669738E-4
2024-08-12,PH,0.0019657651
2024-08-12,RU,0.0020793746
2024-08-12,TR,4.6720836E-4
2024-08-12,US,6.953874E-4
2024-08-13,BR,0.0019604506
2024-08-13,DE,2.3961719E-4
2024-08-13,ID,0.0014890807
2024-08-13,IN,0.0020819625
2024-08-13,JP,1.8838583E-4
2024-08-13,MX,4.641996E-4
2024-08-13,PH,0.0019588014
2024-08-13,RU,0.002068203
2024-08-13,TR,4.651706E-4
2024-08-13,US,6.9291354E-4
2024-08-14,BR,0.0019517671
2024-08-14,DE,2.388836E-4
2024-08-14,ID,0.0014832276
2024-08-14,IN,0.00207722
2024-08-14,JP,1.8904812E-4
2024-08-14,MX,4.622381E-4
2024-08-14,PH,0.001963615
2024-08-14,RU,0.0020624062
2024-08-14,TR,4.625857E-4
2024-08-14,US,6.9066347E-4
2024-08-15,BR,0.0019401812
2024-08-15,DE,2.3723494E-4
2024-08-15,ID,0.0014731197
2024-08-15,IN,0.0020690083
2024-08-15,JP,1.8771156E-4
2024-08-15,MX,4.5915146E-4
2024-08-15,PH,0.0019488898
2024-08-15,RU,0.002054178
2024-08-15,TR,4.590903E-4
2024-08-15,US,6.864321E-4
2024-08-16,BR,0.0019320585
2024-08-16,DE,2.3607949E-4
2024-08-16,ID,0.0014657209
2024-08-16,IN,0.0020692537
2024-08-16,JP,1.8740117E-4
2024-08-16,MX,4.5702382E-4
2024-08-16,PH,0.001936358
2024-08-16,RU,0.0020453471
2024-08-16,TR,4.5660097E-4
2024-08-16,US,6.816194E-4
2024-08-17,BR,0.0019214775
2024-08-17,DE,2.3495257E-4
2024-08-17,ID,0.001456523
2024-08-17,IN,0.0020622932
2024-08-17,JP,1.8632098E-4
2024-08-17,MX,4.54205E-4
2024-08-17,PH,0.0019232831
2024-08-17,RU,0.0020374435
2024-08-17,TR,4.539216E-4
2024-08-17,US,6.7448325E-4
2024-08-18,BR,0.0019111412
2024-08-18,DE,2.3399893E-4
2024-08-18,ID,0.0014479737
2024-08-18,IN,0.0020574715
2024-08-18,JP,1.8507619E-4
2024-08-18,MX,4.520128E-4
2024-08-18,PH,0.0019112291
2024-08-18,RU,0.0020287456
2024-08-18,TR,4.5151624E-4
2024-08-18,US,6.683837E-4
2024-08-19,BR,0.0019224504
2024-08-19,DE,2.5024972E-4
2024-08-19,ID,0.0014462572
2024-08-19,IN,0.0020584941
2024-08-19,JP,1.9155549E-4
2024-08-19,MX,4.7172804E-4
2024-08-19,PH,0.0019552803
2024-08-19,RU,0.0020510242
2024-08-19,TR,4.8979867E-4
2024-08-19,US,6.813393E-4
2024-08-20,BR,0.0019139911
2024-08-20,DE,2.4987315E-4
2024-08-20,ID,0.0014422986
2024-08-20,IN,0.002056054
2024-08-20,JP,1.9058872E-4
2024-08-20,MX,4.6979263E-4
2024-08-20,PH,0.0019468291
2024-08-20,RU,0.0020421494
2024-08-20,TR,4.8770156E-4
2024-08-20,US,6.7700015E-4
2024-08-21,BR,0.0019078426
2024-08-21,DE,2.49882E-4
2024-08-21,ID,0.001436104
2024-08-21,IN,0.0020710977
2024-08-21,JP,1.8953448E-4
2024-08-21,MX,4.682579E-4
2024-08-21,PH,0.001943679
2024-08-21,RU,0.0020344188
2024-08-21,TR,4.87488E-4
2024-08-21,US,6.7440764E-4
2024-08-22,BR,0.0019025317
2024-08-22,DE,2.482909E-4
2024-08-22,ID,0.0014336876
2024-08-22,IN,0.0020753806
2024-08-22,JP,1.8850136E-4
2024-08-22,MX,4.6762923E-4
2024-08-22,PH,0.0019474445
2024-08-22,RU,0.00202561
2024-08-22,TR,4.8687906E-4
2024-08-22,US,6.7159085E-4
2024-08-23,BR,0.0018913435
2024-08-23,DE,2.4661468E-4
2024-08-23,ID,0.00142448
2024-08-23,IN,0.0021006279
2024-08-23,JP,1.8768119E-4
2024-08-23,MX,4.6522304E-4
2024-08-23,PH,0.0019528967
2024-08-23,RU,0.0020165949
2024-08-23,TR,4.8378351E-4
2024-08-23,US,6.6771347E-4
2024-08-24,BR,0.0018813974
2024-08-24,DE,2.4485384E-4
2024-08-24,ID,0.0014155933
2024-08-24,IN,0.002098021
2024-08-24,JP,1.8701062E-4
2024-08-24,MX,4.6227773E-4
2024-08-24,PH,0.0019401613
2024-08-24,RU,0.0020097683
2024-08-24,TR,4.8112235E-4
2024-08-24,US,6.6455343E-4
2024-08-25,BR,0.0018710463
2024-08-25,DE,2.4351086E-4
2024-08-25,ID,0.0014072997
2024-08-25,IN,0.002094586
2024-08-25,JP,1.8622006E-4
2024-08-25,MX,4.591907E-4
2024-08-25,PH,0.0019284191
2024-08-25,RU,0.0020030728
2024-08-25,TR,4.785547E-4
2024-08-25,US,6.6160416E-4
2024-08-26,BR,0.001859765
2024-08-26,DE,2.4215161E-4
2024-08-26,ID,0.0014001672
2024-08-26,IN,0.0020938278
2024-08-26,JP,1.8615564E-4
2024-08-26,MX,4.5950172E-4
2024-08-26,PH,0.0019239809
2024-08-26,RU,0.0019968732
2024-08-26,TR,4.7625517E-4
2024-08-26,US,6.5878587E-4
2024-08-27,BR,0.0018617134
2024-08-27,DE,2.4330248E-4
2024-08-27,ID,0.001409947
2024-08-27,IN,0.002116983
2024-08-27,JP,1.8542416E-4
2024-08-27,MX,4.695244E-4
2024-08-27,PH,0.0019247305
2024-08-27,RU,0.0019908834
2024-08-27,TR,4.7774665E-4
2024-08-27,US,6.5928133E-4
2024-08-28,BR,0.0018524291
2024-08-28,DE,2.4232137E-4
2024-08-28,ID,0.0014029971
2024-08-28,IN,0.002125244
2024-08-28,JP,1.8531836E-4
2024-08-28,MX,4.6822903E-4
2024-08-28,PH,0.0019174832
2024-08-28,RU,0.001982241
2024-08-28,TR,4.7767494E-4
2024-08-28,US,6.566367E-4
2024-08-29,BR,0.0018437038
2024-08-29,DE,2.4163486E-4
2024-08-29,ID,0.0013936796
2024-08-29,IN,0.002120617
2024-08-29,JP,1.84311E-4
2024-08-29,MX,4.6737504E-4
2024-08-29,PH,0.0019099219
2024-08-29,RU,0.0019739794
2024-08-29,TR,4.7620537E-4
2024-08-29,US,6.540884E-4
2024-08-30,BR,0.0018360914
2024-08-30,DE,2.4228121E-4
2024-08-30,ID,0.0013976998
2024-08-30,IN,0.0021175586
2024-08-30,JP,1.837652E-4
2024-08-30,MX,4.6538722E-4
2024-08-30,PH,0.0019066506
2024-08-30,RU,0.001968557
2024-08-30,TR,4.7400247E-4
2024-08-30,US,6.533598E-4
2024-08-31,BR,0.001831308
2024-08-31,DE,2.4154541E-4
2024-08-31,ID,0.001394039
2024-08-31,IN,0.0021131316
2024-08-31,JP,1.835229E-4
2024-08-31,MX,4.6269957E-4
2024-08-31,PH,0.0018985184
2024-08-31,RU,0.0019629241
2024-08-31,TR,4.7202408E-4
2024-08-31,US,6.5204053E-4
2024-09-01,BR,0.0018271011
2024-09-01,DE,2.4129696E-4
2024-09-01,ID,0.0013862728
2024-09-01,IN,0.0021110098
2024-09-01,JP,1.828887E-4
2024-09-01,MX,4.6026145E-4
2024-09-01,PH,0.0018867224
2024-09-01,RU,0.0019562608
2024-09-01,TR,4.7078016E-4
2024-09-01,US,6.5127783E-4
2024-09-02,BR,0.0018189136
2024-09-02,DE,2.403703E-4
2024-09-02,ID,0.0013907945
2024-09-02,IN,0.002128565
2024-09-02,JP,1.8296158E-4
2024-09-02,MX,4.5835844E-4
2024-09-02,PH,0.001875347
2024-09-02,RU,0.0019501586
2024-09-02,TR,4.6866472E-4
2024-09-02,US,6.5020146E-4
2024-09-03,BR,0.0018063295
2024-09-03,DE,2.4057692E-4
2024-09-03,ID,0.0013841353
2024-09-03,IN,0.002128121
2024-09-03,JP,1.832204E-4
2024-09-03,MX,4.5924215E-4
2024-09-03,PH,0.0018737931
2024-09-03,RU,0.0019433178
2024-09-03,TR,4.6956056E-4
2024-09-03,US,6.478867E-4
2024-09-04,BR,0.0017925068
2024-09-04,DE,2.3938768E-4
2024-09-04,ID,0.0013977686
2024-09-04,IN,0.002158673
2024-09-04,JP,1.8233868E-4
2024-09-04,MX,4.620306E-4
2024-09-04,PH,0.0023402378
2024-09-04,RU,0.0019338349
2024-09-04,TR,4.663159E-4
2024-09-04,US,6.44571E-4
2024-09-05,BR,0.0017786677
2024-09-05,DE,2.3845887E-4
2024-09-05,ID,0.0013890314
2024-09-05,IN,0.002158159
2024-09-05,JP,1.8113326E-4
2024-09-05,MX,4.5903286E-4
2024-09-05,PH,0.0023586336
2024-09-05,RU,0.0019260179
2024-09-05,TR,4.632274E-4
2024-09-05,US,6.4169866E-4
2024-09-06,BR,0.001769037
2024-09-06,DE,2.3740447E-4
2024-09-06,ID,0.0013902552
2024-09-06,IN,0.0021563908
2024-09-06,JP,1.8038464E-4
2024-09-06,MX,4.5618328E-4
2024-09-06,PH,0.0023732719
2024-09-06,RU,0.001918168
2024-09-06,TR,4.6269008E-4
2024-09-06,US,6.3857273E-4
2024-09-07,BR,0.0017556311
2024-09-07,DE,2.3635513E-4
2024-09-07,ID,0.0013827303
2024-09-07,IN,0.0021498231
2024-09-07,JP,1.7943971E-4
2024-09-07,MX,4.5339367E-4
2024-09-07,PH,0.0023735627
2024-09-07,RU,0.0019084647
2024-09-07,TR,4.6041005E-4
2024-09-07,US,6.3586363E-4
2024-09-08,BR,0.0017437349
2024-09-08,DE,2.3529577E-4
2024-09-08,ID,0.0013756873
2024-09-08,IN,0.0021434624
2024-09-08,JP,1.7856191E-4
2024-09-08,MX,4.506729E-4
2024-09-08,PH,0.0023742248
2024-09-08,RU,0.0018993296
2024-09-08,TR,4.5810812E-4
2024-09-08,US,6.329029E-4
2024-09-09,BR,0.0017301063
2024-09-09,DE,2.3402744E-4
2024-09-09,ID,0.0013719121
2024-09-09,IN,0.0021478133
2024-09-09,JP,1.7771094E-4
2024-09-09,MX,4.488668E-4
2024-09-09,PH,0.0023792365
2024-09-09,RU,0.0018899422
2024-09-09,TR,4.5631442E-4
2024-09-09,US,6.2927377E-4
2024-09-10,BR,0.0017161234
2024-09-10,DE,2.3304508E-4
2024-09-10,ID,0.0013639854
2024-09-10,IN,0.002268921
2024-09-10,JP,1.7668739E-4
2024-09-10,MX,4.4742544E-4
2024-09-10,PH,0.0023854105
2024-09-10,RU,0.0018814619
2024-09-10,TR,4.5442747E-4
2024-09-10,US,6.2706775E-4
2024-09-11,BR,0.0017037033
2024-09-11,DE,2.3246456E-4
2024-09-11,ID,0.0013602425
2024-09-11,IN,0.0022731146
2024-09-11,JP,1.7586502E-4
2024-09-11,MX,4.45426E-4
2024-09-11,PH,0.0024060104
2024-09-11,RU,0.0018747359
2024-09-11,TR,4.5312283E-4
2024-09-11,US,6.2617805E-4
2024-09-12,BR,0.0017006065
2024-09-12,DE,2.3237792E-4
2024-09-12,ID,0.0013564945
2024-09-12,IN,0.0022837971
2024-09-12,JP,1.7496542E-4
2024-09-12,MX,4.440582E-4
2024-09-12,PH,0.0024072155
2024-09-12,RU,0.0018672305
2024-09-12,TR,4.5114598E-4
2024-09-12,US,6.298376E-4
2024-09-13,BR,0.0016934391
2024-09-13,DE,2.3260475E-4
2024-09-13,ID,0.0013509945
2024-09-13,IN,0.0023784272
2024-09-13,JP,1.7464587E-4
2024-09-13,MX,4.4408045E-4
2024-09-13,PH,0.002426076
2024-09-13,RU,0.0018584526
2024-09-13,TR,4.522593E-4
2024-09-13,US,6.341217E-4
2024-09-14,BR,0.0016868401
2024-09-14,DE,2.3173545E-4
2024-09-14,ID,0.0013484895
2024-09-14,IN,0.0023735128
2024-09-14,JP,1.7383974E-4
2024-09-14,MX,4.4148165E-4
2024-09-14,PH,0.0024253032
2024-09-14,RU,0.0018498218
2024-09-14,TR,4.496269E-4
2024-09-14,US,6.3227606E-4
2024-09-15,BR,0.0016771128
2024-09-15,DE,2.3073118E-4
2024-09-15,ID,0.0013520984
2024-09-15,IN,0.0023723894
2024-09-15,JP,1.730958E-4
2024-09-15,MX,4.4014593E-4
2024-09-15,PH,0.0024325433
2024-09-15,RU,0.0018413442
2024-09-15,TR,4.4672302E-4
2024-09-15,US,6.299443E-4
2024-09-16,BR,0.0016658832
2024-09-16,DE,2.2964914E-4
2024-09-16,ID,0.0013482943
2024-09-16,IN,0.002386354
2024-09-16,JP,1.7221135E-4
2024-09-16,MX,4.3757632E-4
2024-09-16,PH,0.0024265158
2024-09-16,RU,0.0018330065
2024-09-16,TR,4.4418543E-4
2024-09-16,US,6.265794E-4
2024-09-17,BR,0.0016535914
2024-09-17,DE,2.2935352E-4
2024-09-17,ID,0.0013436413
2024-09-17,IN,0.0023819385
2024-09-17,JP,1.712409E-4
2024-09-17,MX,4.3552544E-4
2024-09-17,PH,0.002502829
2024-09-17,RU,0.0018241256
2024-09-17,TR,4.4754875E-4
2024-09-17,US,6.2479865E-4
2024-09-18,BR,0.0016474485
2024-09-18,DE,2.2993814E-4
2024-09-18,ID,0.0013531431
2024-09-18,IN,0.0023814454
2024-09-18,JP,1.7216292E-4
2024-09-18,MX,4.3432193E-4
2024-09-18,PH,0.0026027814
2024-09-18,RU,0.001936695
2024-09-18,TR,4.8131385E-4
2024-09-18,US,6.469154E-4
2024-09-19,BR,0.0016498312
2024-09-19,DE,2.3140355E-4
2024-09-19,ID,0.0013875349
2024-09-19,IN,0.0023853472
2024-09-19,JP,1.714129E-4
2024-09-19,MX,4.3607308E-4
2024-09-19,PH,0.0026287385
2024-09-19,RU,0.0019415913
2024-09-19,TR,4.8391736E-4
2024-09-19,US,6.491873E-4
2024-09-20,BR,0.0016388423
2024-09-20,DE,2.3065874E-4
2024-09-20,ID,0.0013831253
2024-09-20,IN,0.002394954
2024-09-20,JP,1.7033084E-4
2024-09-20,MX,4.368504E-4
2024-09-20,PH,0.0026164302
2024-09-20,RU,0.0019377855
2024-09-20,TR,4.8259334E-4
2024-09-20,US,6.468615E-4
2024-09-21,BR,0.001628463
2024-09-21,DE,2.2957455E-4
2024-09-21,ID,0.0013749757
2024-09-21,IN,0.002390054
2024-09-21,JP,1.6899114E-4
2024-09-21,MX,4.3406698E-4
2024-09-21,PH,0.0026037176
2024-09-21,RU,0.0019340224
2024-09-21,TR,4.8025887E-4
2024-09-21,US,6.447711E-4
2024-09-22,BR,0.0016184486
2024-09-22,DE,2.2826987E-4
2024-09-22,ID,0.0013682329
2024-09-22,IN,0.0023954236
2024-09-22,JP,1.6789376E-4
2024-09-22,MX,4.3130855E-4
2024-09-22,PH,0.0025933988
2024-09-22,RU,0.0019300873
2024-09-22,TR,4.7962705E-4
2024-09-22,US,6.4522383E-4
2024-09-23,BR,0.0016093581
2024-09-23,DE,2.2835273E-4
2024-09-23,ID,0.0013626401
2024-09-23,IN,0.002401779
2024-09-23,JP,1.6728317E-4
2024-09-23,MX,4.296922E-4
2024-09-23,PH,0.0025908232
2024-09-23,RU,0.0019257301
2024-09-23,TR,4.7826758E-4
2024-09-23,US,6.446002E-4
2024-09-24,BR,0.0016027575
2024-09-24,DE,2.2745288E-4
2024-09-24,ID,0.0013884989
2024-09-24,IN,0.002419703
2024-09-24,JP,1.6614524E-4
2024-09-24,MX,4.281948E-4
2024-09-24,PH,0.0026007025
2024-09-24,RU,0.0019228865
2024-09-24,TR,4.7829965E-4
2024-09-24,US,6.424461E-4
2024-09-25,BR,0.0015918172
2024-09-25,DE,2.2652943E-4
2024-09-25,ID,0.0013876528
2024-09-25,IN,0.0024175188
2024-09-25,JP,1.6504807E-4
2024-09-25,MX,4.2717962E-4
2024-09-25,PH,0.0025926533
2024-09-25,RU,0.0019187925
2024-09-25,TR,4.779433E-4
2024-09-25,US,6.403046E-4
2024-09-26,BR,0.0015883055
2024-09-26,DE,2.2582321E-4
2024-09-26,ID,0.0013848147
2024-09-26,IN,0.002440903
2024-09-26,JP,1.6421395E-4
2024-09-26,MX,4.2593706E-4
2024-09-26,PH,0.0025841224
2024-09-26,RU,0.0019151061
2024-09-26,TR,4.7613215E-4
2024-09-26,US,6.392898E-4
2024-09-27,BR,0.001576634
2024-09-27,DE,2.2468349E-4
2024-09-27,ID,0.0013739883
2024-09-27,IN,0.002449481
2024-09-27,JP,1.6278609E-4
2024-09-27,MX,4.2274542E-4
2024-09-27,PH,0.0025711812
2024-09-27,RU,0.0019087353
2024-09-27,TR,4.740432E-4
2024-09-27,US,6.3646986E-4
2024-09-28,BR,0.0015682671
2024-09-28,DE,2.2401667E-4
2024-09-28,ID,0.0013654695
2024-09-28,IN,0.002462922
2024-09-28,JP,1.6193355E-4
2024-09-28,MX,4.2009394E-4
2024-09-28,PH,0.0025592425
2024-09-28,RU,0.0019056094
2024-09-28,TR,4.7246582E-4
2024-09-28,US,6.34984E-4
2024-09-29,BR,0.0015601169
2024-09-29,DE,2.2339507E-4
2024-09-29,ID,0.0013577065
2024-09-29,IN,0.0024546923
2024-09-29,JP,1.6119202E-4
2024-09-29,MX,4.1773543E-4
2024-09-29,PH,0.0025496685
2024-09-29,RU,0.0019033554
2024-09-29,TR,4.7083115E-4
2024-09-29,US,6.3367764E-4
2024-09-30,BR,0.0015511856
2024-09-30,DE,2.2294224E-4
2024-09-30,ID,0.001354877
2024-09-30,IN,0.0024728382
2024-09-30,JP,1.6040311E-4
2024-09-30,MX,4.2100518E-4
2024-09-30,PH,0.0025463316
2024-09-30,RU,0.0019008408
2024-09-30,TR,4.6959124E-4
2024-09-30,US,6.323872E-4
2024-10-01,BR,0.0015349683
2024-10-01,DE,2.2095346E-4
2024-10-01,ID,0.001335991
2024-10-01,IN,0.0024490606
2024-10-01,JP,1.5783579E-4
2024-10-01,MX,4.1766363E-4
2024-10-01,PH,0.002504734
2024-10-01,RU,0.0018962957
2024-10-01,TR,4.6793476E-4
2024-10-01,US,6.2799983E-4
2024-10-02,BR,0.0015279658
2024-10-02,DE,2.2060236E-4
2024-10-02,ID,0.0013320404
2024-10-02,IN,0.0024489623
2024-10-02,JP,1.5717158E-4
2024-10-02,MX,4.2335672E-4
2024-10-02,PH,0.0024992563
2024-10-02,RU,0.0018972739
2024-10-02,TR,4.6671898E-4
2024-10-02,US,6.2749884E-4
2024-10-03,BR,0.0015236948
2024-10-03,DE,2.202221E-4
2024-10-03,ID,0.0013296951
2024-10-03,IN,0.0024419238
2024-10-03,JP,1.5643248E-4
2024-10-03,MX,4.2344013E-4
2024-10-03,PH,0.0024897472
2024-10-03,RU,0.0018945244
2024-10-03,TR,4.659001E-4
2024-10-03,US,6.266879E-4
2024-10-04,BR,0.0015192801
2024-10-04,DE,2.1966803E-4
2024-10-04,ID,0.0013260712
2024-10-04,IN,0.0024343515
2024-10-04,JP,1.5553192E-4
2024-10-04,MX,4.2295866E-4
2024-10-04,PH,0.002479638
2024-10-04,RU,0.0018901798
2024-10-04,TR,4.6409044E-4
2024-10-04,US,6.2472466E-4
2024-10-05,BR,0.0015127248
2024-10-05,DE,2.1924991E-4
2024-10-05,ID,0.0013229061
2024-10-05,IN,0.002425951
2024-10-05,JP,1.548909E-4
2024-10-05,MX,4.2096796E-4
2024-10-05,PH,0.0024709688
2024-10-05,RU,0.0018866898
2024-10-05,TR,4.6261467E-4
2024-10-05,US,6.236038E-4
2024-10-06,BR,0.0015050428
2024-10-06,DE,2.1866699E-4
2024-10-06,ID,0.0013162281
2024-10-06,IN,0.0024177306
2024-10-06,JP,1.5411555E-4
2024-10-06,MX,4.190154E-4
2024-10-06,PH,0.0024621563
2024-10-06,RU,0.001882585
2024-10-06,TR,4.608091E-4
2024-10-06,US,6.2277884E-4
2024-10-07,BR,0.0015032052
2024-10-07,DE,2.1829443E-4
2024-10-07,ID,0.0013141747
2024-10-07,IN,0.0024139734
2024-10-07,JP,1.5308485E-4
2024-10-07,MX,4.1777588E-4
2024-10-07,PH,0.0024556515
2024-10-07,RU,0.0018809203
2024-10-07,TR,4.6045106E-4
2024-10-07,US,6.233158E-4
2024-10-08,BR,0.0014958923
2024-10-08,DE,2.1751973E-4
2024-10-08,ID,0.0013084611
2024-10-08,IN,0.0024065766
2024-10-08,JP,1.5217485E-4
2024-10-08,MX,4.1564103E-4
2024-10-08,PH,0.0024481483
2024-10-08,RU,0.0018744506
2024-10-08,TR,4.582879E-4
2024-10-08,US,6.210537E-4
2024-10-09,BR,0.0014869247
2024-10-09,DE,2.1699004E-4
2024-10-09,ID,0.0013027228
2024-10-09,IN,0.0024032488
2024-10-09,JP,1.5154344E-4
2024-10-09,MX,4.1376942E-4
2024-10-09,PH,0.002441221
2024-10-09,RU,0.0018686487
2024-10-09,TR,4.5606337E-4
2024-10-09,US,6.173443E-4
2024-10-10,BR,0.0014855195
2024-10-10,DE,2.2140943E-4
2024-10-10,ID,0.0012986674
2024-10-10,IN,0.0023960469
2024-10-10,JP,1.514342E-4
2024-10-10,MX,4.1143427E-4
2024-10-10,PH,0.0024688707
2024-10-10,RU,0.0018627124
2024-10-10,TR,4.5403957E-4
2024-10-10,US,6.14707E-4
2024-10-11,BR,0.0014776719
2024-10-11,DE,2.2038269E-4
2024-10-11,ID,0.0012928244
2024-10-11,IN,0.002395762
2024-10-11,JP,1.5085418E-4
2024-10-11,MX,4.092588E-4
2024-10-11,PH,0.0024670465
2024-10-11,RU,0.0018570112
2024-10-11,TR,4.5233086E-4
2024-10-11,US,5.956134E-4
2024-10-12,BR,0.0014687729
2024-10-12,DE,2.2397956E-4
2024-10-12,ID,0.0012853885
2024-10-12,IN,0.0023890338
2024-10-12,JP,1.5048844E-4
2024-10-12,MX,4.0693523E-4
2024-10-12,PH,0.0024616513
2024-10-12,RU,0.0018523453
2024-10-12,TR,4.508253E-4
2024-10-12,US,5.682165E-4
2024-10-13,BR,0.0014603641
2024-10-13,DE,2.2362279E-4
2024-10-13,ID,0.0012786835
2024-10-13,IN,0.0023849267
2024-10-13,JP,1.5058205E-4
2024-10-13,MX,4.047623E-4
2024-10-13,PH,0.0024560676
2024-10-13,RU,0.0018466316
2024-10-13,TR,4.4916914E-4
2024-10-13,US,5.5042654E-4
2024-10-14,BR,0.0014506725
2024-10-14,DE,2.228885E-4
2024-10-14,ID,0.0012726586
2024-10-14,IN,0.0023783399
2024-10-14,JP,1.5140249E-4
2024-10-14,MX,4.0255068E-4
2024-10-14,PH,0.0024890462
2024-10-14,RU,0.0018406359
2024-10-14,TR,4.4705463E-4
2024-10-14,US,5.3685997E-4
2024-10-15,BR,0.0014412018
2024-10-15,DE,2.2244282E-4
2024-10-15,ID,0.0012655032
2024-10-15,IN,0.002377689
2024-10-15,JP,1.5170025E-4
2024-10-15,MX,4.0002572E-4
2024-10-15,PH,0.0024800221
2024-10-15,RU,0.0018336853
2024-10-15,TR,4.4532891E-4
2024-10-15,US,5.263217E-4
2024-10-16,BR,0.0014307089
2024-10-16,DE,2.2175178E-4
2024-10-16,ID,0.0012585529
2024-10-16,IN,0.002370753
2024-10-16,JP,1.5090294E-4
2024-10-16,MX,3.9742785E-4
2024-10-16,PH,0.0024742694
2024-10-16,RU,0.0018279778
2024-10-16,TR,4.4295148E-4
2024-10-16,US,5.190943E-4
2024-10-17,BR,0.0014193036
